종류,코드,상품명,위험등급,취급시작,취급종료,판매,매칭,SEIBro확인,정식펀드명(SEIBro),SEIBro이름대조,협회표준코드,협회단축코드,KOFIA펀드명,KOFIA이름대조,대조결과,확인필요
펀드,KRZ50157331D,다올VIP스타셀렉션증권자투자신탁(주식)CPe,—,2021-11-15,∞,Y,미매칭,존재,다올VIP스타셀렉션증권자투자신탁[주식] 종류CPe,일치(정규화),K55306BT9560,BT956,다올VIP스타셀렉션증권자투자신탁[주식] 종류CPe,일치(정규화),matched,
펀드,KRZ50247412B,피델리티Water&Waste증권자투자신탁(주식-재간접형)CP-e,—,2021-11-15,∞,Y,미매칭,존재,피델리티 Water & Waste 증권 자투자신탁 (주식-재간접형) 종류 CP-e,일치(정규화),K55235DI6860,DI686,피델리티Water&Waste증권자투자신탁(주식-재간접형)종류CP-e,일치(정규화),matched,
펀드,KRZ50245660B,신한비앤피파리바미국스몰캡증권자투자신탁(H)[주식-재간접형]C-re,—,2022-02-08,∞,Y,미매칭,존재,신한비앤피파리바미국스몰캡증권자투자신탁(H)[주식-재간접형](종류C-re),일치(정규화),K55210DH1119,DH111,신한비앤피파리바미국스몰캡증권자투자신탁(H)[주식-재간접형](종류C-re),일치(정규화),matched,
펀드,KRZ50128057G,베어링가치형증권자투자신탁(주식)C-P2e,—,2022-02-08,∞,Y,미매칭,존재,베어링 가치형 증권자투자신탁(주식) Class C-P2e,일치(정규화),K55302BU0024,BU002,베어링가치형증권자투자신탁(주식)ClassC-P2e,일치(정규화),matched,
펀드,KRZ50247900B,신한글로벌탄소중립솔루션증권투자신탁(H)(주식)C-re,—,2022-04-28,∞,Y,미매칭,존재,신한글로벌탄소중립솔루션증권투자신탁(H)[주식](종류C-re),일치(정규화),K55210DM2110,DM211,신한글로벌탄소중립솔루션증권투자신탁(H)[주식](종류C-re),일치(정규화),matched,
펀드,KRZ50179672F,AB셀렉트미국증권투자신탁[주식-재간접형]Ce-P2,—,2022-04-28,∞,Y,미매칭,존재,AB  셀렉트 미국 증권투자신탁(주식 - 재간접형) 종류 Ce-P2,일치(정규화),K55370BU1953,BU195,AB셀렉트미국증권투자신탁(주식-재간접형)종류Ce-P2,일치(정규화),matched,
펀드,KRZ50250488B,우리프랭클린테크놀로지증권자투자신탁(H)(주식-재간접형)C-Pe,—,2022-05-10,∞,Y,미매칭,존재,우리프랭클린테크놀로지증권자투자신탁(H)(주식-재간접형)ClassC-Pe,일치(정규화),K55107DR8373,DR837,우리프랭클린테크놀로지증권자투자신탁(H)(주식-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50250501B,우리프랭클린테크놀로지증권자투자신탁(UH)(주식-재간접형)C-Pe,—,2022-05-10,∞,Y,미매칭,존재,우리프랭클린테크놀로지증권자투자신탁(UH)(주식-재간접형)ClassC-Pe,일치(정규화),K55107DR8597,DR859,우리프랭클린테크놀로지증권자투자신탁(UH)(주식-재간접형)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50219772E,KB스타미국나스닥100인덱스증권자투자신탁[주식-파생형](H)C-퇴직e,—,2022-06-29,∞,Y,미매칭,존재,KB스타 미국 나스닥 100 인덱스 증권 자투자신탁(주식-파생형)(H) C-퇴직e,일치(정규화),K55223DD2231,DD223,KB스타 미국 나스닥 100 인덱스 증권 자투자신탁(주식-파생형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ50156610D,KB스타미국S&P500인덱스증권자투자신탁[주식-파생형](H)C-퇴직e,—,2022-06-29,∞,Y,미매칭,존재,KB스타 미국 S&P500 인덱스 증권 자투자신탁(주식-파생형)(H) C-퇴직e,일치(정규화),K55223DU8344,DU834,KB스타 미국 S&P500 인덱스 증권 자투자신탁(주식-파생형)(H) 클래스 C-퇴직e,일치(정규화),matched_marker,Y
펀드,KRZ50134213E,IBK골드마이닝증권자투자신탁1호[주식]C-Re,—,2023-04-26,∞,Y,미매칭,존재,IBK 골드마이닝 증권 자투자신탁 1호[주식] 종류C-Re,일치(정규화),K55234CW4422,CW442,IBK 골드마이닝 증권 자투자신탁 1호[주식] 종류 C-Re,일치(정규화),matched,
펀드,KRZ50217186A,교보악사로보테크증권자투자신탁1호(H)[주식]C-Re,—,2023-04-26,∞,Y,미매칭,존재,교보악사로보테크증권자투자신탁1호(H)[주식]ClassC-Re,일치(정규화),K55207BT8117,BT811,교보악사로보테크증권자투자신탁1호(H)[주식]ClassC-Re,일치(정규화),matched,
펀드,KRZ50248393D,삼성글로벌반도체증권자투자신탁H[주식]Cpe,—,2023-04-26,∞,Y,미매칭,존재,삼성글로벌반도체증권자투자신탁H[주식]_Cpe(퇴직),유사,K55105DN1598,DN159,삼성글로벌반도체증권자투자신탁H[주식]_Cpe(퇴직),유사,matched,
펀드,KRZ50248397D,삼성글로벌반도체증권자투자신탁UH[주식]Cpe,—,2023-04-26,∞,Y,미매칭,존재,삼성글로벌반도체증권자투자신탁UH[주식]_Cpe(퇴직),유사,K55105DN1838,DN183,삼성글로벌반도체증권자투자신탁UH[주식]_Cpe(퇴직),유사,matched,
펀드,KRZ50126432A,우리삼성그룹증권자투자신탁1호(주식)C-Pe,—,2023-06-19,∞,Y,미매칭,존재,우리삼성그룹증권자투자신탁1호(주식) ClassC-Pe,일치(정규화),K55107BW8576,BW857,우리삼성그룹증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50136641D,우리프랭클린인디아증권자투자신탁(UH)(주식-재간접형)P-e,—,2023-07-24,∞,Y,미매칭,존재,우리프랭클린 인디아 증권 자투자신탁 (UH) (주식-재간접형) Class P-e,일치(정규화),K55107E45447,E4544,우리프랭클린인디아증권자투자신탁(UH)(주식-재간접형)Class P-e,일치(정규화),matched,
펀드,KRZ50198935H,iM에셋월드헬스사이언스증권투자신탁(주식-재간접형)C-Rpe,—,2023-08-11,∞,Y,미매칭,존재,iM에셋 월드헬스사이언스증권투자신탁(주식-재간접형)(C-Rpe),일치(정규화),K55366BT9641,BT964,iM에셋월드헬스사이언스증권투자신탁(주식-재간접형)(C-Rpe),일치(정규화),matched,
펀드,KRZ501341517,우리라이징코리아증권자투자신탁1호(주식)C-Pe,—,2023-10-23,∞,Y,미매칭,존재,우리라이징코리아증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),K55107BW8543,BW854,우리라이징코리아증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ502440259,BNK삼성전자중소형증권투자신탁1호(주식)C-P2e,—,2024-02-02,∞,Y,미매칭,존재,BNK삼성전자중소형증권투자신탁1호(주식) Class C-P2e,일치(정규화),K55240D58771,D5877,BNK삼성전자중소형증권투자신탁1호(주식) Class C-P2e,일치(정규화),matched,
펀드,KRZ501237487,우리재팬증권자투자신탁(주식)C-Pe,—,2024-02-27,∞,Y,미매칭,존재,우리재팬증권자투자신탁(주식)ClassC-Pe,일치(정규화),K55107E69462,E6946,우리재팬증권자투자신탁(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50131610D,우리재팬증권자투자신탁(UH)(주식)C-Pe,—,2024-02-27,∞,Y,미매칭,존재,우리 재팬 증권 자투자신탁(UH) (주식) Class C-Pe,일치(정규화),K55107E46270,E4627,우리재팬증권자투자신탁(UH) (주식) Class C-Pe,일치(정규화),matched,
펀드,KRZ50254443B,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)C-Re,—,2024-04-17,∞,Y,미매칭,존재,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)(C-Re),일치(정규화),K55101E12200,E1220,한국투자글로벌AI&반도체TOP10증권자투자신탁H(주식)(C-Re),일치(정규화),matched,
펀드,KRZ50255361A,유리빠른환매미국성장주증권투자신탁[주식-재간접형]C-P1e,—,2024-04-17,∞,Y,미매칭,존재,유리빠른환매미국성장주증권투자신탁[주식-재간접형] C-P1e,일치(정규화),K55307E09829,E0982,유리빠른환매미국성장주증권투자신탁[주식-재간접형] C-P1e,일치(정규화),matched,
펀드,KRZ502581109,우리나라신성장TOP20증권자투자신탁1호(주식)C-Pe,—,2024-05-29,∞,Y,미매칭,존재,우리나라신성장TOP20증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),K55107E94460,E9446,우리나라신성장TOP20증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50259730B,한국투자글로벌지수&테마로테이션증권투자신탁(주식-재간접형)C-Re,—,2024-09-25,∞,Y,미매칭,존재,한국투자글로벌지수&테마로테이션증권투자신탁(주식-재간접형)(C-Re),일치(정규화),K55101EA4681,EA468,한국투자글로벌지수&테마로테이션증권투자신탁(주식-재간접형)(C-Re),일치(정규화),matched,
펀드,KRZ50242265E,AB미국그로스UH증권투자신탁[주식-재간접형]Ce-P2,—,2024-09-26,∞,Y,미매칭,존재,AB 미국 그로스 UH 증권투자신탁(주식-재간접형) 종류 Ce-P2,일치(정규화),K55370D73627,D7362,AB미국그로스UH증권투자신탁(주식-재간접형)종류Ce-P2,일치(정규화),matched,
펀드,KRZ50152115H,iM에셋월드에너지증권자투자신탁(주식-재간접형)(H)C-Rpe,—,2024-09-26,∞,Y,미매칭,존재,iM에셋 월드에너지 증권 자투자신탁(주식-재간접형)(H) 종류 (C-Rpe),일치(정규화),K55366BU9713,BU971,iM에셋월드에너지증권자투자신탁(주식-재간접형)(H)(C-Rpe),일치(정규화),matched_marker,Y
펀드,KRZ50198828E,삼성일본중소형FOCUS증권자투자신탁H[주식]Cpe,—,2024-09-26,∞,Y,미매칭,존재,삼성일본중소형FOCUS증권자투자신탁H[주식]_Cpe(퇴직연금),일치(정규화),K55105BV9965,BV996,삼성일본중소형FOCUS증권자투자신탁H[주식]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50101829D,신영밸류고배당증권자투자신탁(주식)C-P2e,—,2024-09-26,∞,Y,미매칭,존재,신영밸류고배당증권자투자신탁(주식) C-P2e형,유사,K55209CT1739,CT173,신영밸류고배당증권자투자신탁(주식) C-P2e형,유사,matched,
펀드,KRZ50151916K,피델리티글로벌금융주증권자투자신탁[주식-재간접형]CP-e,—,2024-09-26,∞,Y,미매칭,존재,피델리티 글로벌 금융주 증권 자투자신탁 (주식-재간접형) 종류 CP-e,일치(정규화),K55235BU7336,BU733,피델리티글로벌금융주증권자투자신탁CP-e(주식-재간접형),유사,matched_anagram,Y
펀드,KRZ50136097J,피델리티인디아증권자투자신탁(주식-재간접형)CP-e,—,2024-09-26,∞,Y,미매칭,존재,피델리티 인디아 증권 자투자신탁 (주식-재간접형) 종류 CP-e,일치(정규화),K55235CI9634,CI963,피델리티인디아증권자투자신탁(주식-재간접형)종류CP-e,일치(정규화),matched,
펀드,KRZ50135539J,피델리티재팬증권자투자신탁[주식-재간접형]CP-e,—,2024-09-26,∞,Y,미매칭,존재,피델리티 재팬 증권 자투자신탁 (주식-재간접형) 종류 CP-e,일치(정규화),K55235BW6807,BW680,피델리티재팬증권자투자신탁CP-e(주식-재간접형),유사,matched_anagram,Y
펀드,KRZ50173547J,피델리티차이나컨슈머증권자투자신탁[주식-재간접형]CP-e,—,2024-09-26,∞,Y,미매칭,존재,피델리티 차이나 컨슈머 증권 자투자신탁 (주식-재간접형) 종류 CP-e,일치(정규화),K55235BY9478,BY947,피델리티차이나컨슈머증권자투자신탁(주식-재간접형)종류CP-e,일치(정규화),matched,
펀드,KRZ50254445B,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)C-Re,—,2024-10-04,∞,Y,미매칭,존재,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(C-Re),일치(정규화),K55101E12366,E1236,한국투자글로벌AI&반도체TOP10증권자투자신탁UH(주식)(C-Re),일치(정규화),matched,
펀드,KRZ50170084G,현대강소기업증권자투자신탁1호[주식]C-P2e,—,2024-10-04,∞,Y,미매칭,존재,현대강소기업증권자투자신탁1호[주식]종류C-P2e,일치(정규화),K55373C99693,C9969,현대강소기업증권자투자신탁1호[주식]종류C-P2e,일치(정규화),matched,
펀드,KRZ50256065B,신한미국나스닥100인덱스증권자투자신탁(H)[주식-파생형]C-re,—,2024-10-22,∞,Y,미매칭,존재,신한미국나스닥100인덱스증권자투자신탁(H)[주식-파생형](종류C-re),일치(정규화),K55210E46728,E4672,신한미국나스닥100인덱스증권자투자신탁(H)[주식-파생형](종류C-re),일치(정규화),matched,
펀드,KRZ50256066B,신한미국나스닥100인덱스증권자투자신탁(UH)[주식-파생형]C-re,—,2024-10-22,∞,Y,미매칭,존재,신한미국나스닥100인덱스증권자투자신탁(UH)[주식-파생형](종류C-re),일치(정규화),K55210E46868,E4686,신한미국나스닥100인덱스증권자투자신탁(UH)[주식-파생형](종류C-re),일치(정규화),matched,
펀드,KRZ50255040B,신한미국S&P500인덱스증권자투자신탁(H)[주식-파생형]C-re,—,2024-10-22,∞,Y,미매칭,존재,신한미국S&P500인덱스증권자투자신탁(H)[주식-파생형](종류C-re),일치(정규화),K55210DT4440,DT444,신한미국S&P500인덱스증권자투자신탁(H)[주식-파생형](종류C-re),일치(정규화),matched,
펀드,KRZ50255041B,신한미국S&P500인덱스증권자투자신탁(UH)[주식-파생형]C-re,—,2024-10-22,∞,Y,미매칭,존재,신한미국S&P500인덱스증권자투자신탁(UH)[주식-파생형](종류C-re),일치(정규화),K55210DT4614,DT461,신한미국S&P500인덱스증권자투자신탁(UH)[주식-파생형](종류C-re),일치(정규화),matched,
펀드,KRZ50168699F,KB중국본토A주증권자투자신탁(주식)C-퇴직e,—,2024-12-05,∞,Y,미매칭,존재,KB 중국본토 A주 증권 자투자신탁(주식) C-퇴직e,일치(정규화),K55223BV4542,BV454,KB 중국본토 A주 증권 자투자신탁(주식) C-퇴직e,일치(정규화),matched,
펀드,KRZ50193606G,미래에셋차이나그로스증권자투자신탁1호(주식)C-P2e,—,2024-12-05,∞,Y,미매칭,존재,미래에셋차이나그로스증권자투자신탁1호(주식)종류C-P2e,일치(정규화),K55301BX0493,BX049,미래에셋차이나그로스증권자투자신탁1호(주식)종류C-P2e,일치(정규화),matched,
펀드,KRZ50204670B,KB글로벌주식솔루션EMP증권자투자신탁(주식-재간접형)(UH)C-퇴직e,—,2025-01-22,∞,Y,미매칭,존재,KB 글로벌주식 솔루션 EMP 증권 자투자신탁(주식-재간접형)(UH)  C-퇴직e,일치(정규화),K55223BU8783,BU878,KB 글로벌주식 솔루션 EMP 증권 자투자신탁(주식-재간접형)(UH) C-퇴직e,일치(정규화),matched,
펀드,KRZ502394628,유리필라델피아반도체인덱스증권자투자신탁UH[주식]C-P1e,—,2025-01-22,∞,Y,미매칭,존재,유리필라델피아반도체인덱스증권자투자신탁UH[주식] Class C-P1e,일치(정규화),K55307D06017,D0601,유리필라델피아반도체인덱스증권자투자신탁UH[주식]_Class C-P1e,일치(정규화),matched_loose,Y
펀드,KRZ50261145C,한국투자미국S&P500동일가중모레드림증권자투자신탁H[주식]C-Re,—,2025-03-24,∞,Y,미매칭,존재,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-Re),일치(정규화),K55101EG5435,EG543,한국투자미국S&P500동일가중모레드림증권자투자신탁H(주식)(C-Re),일치(정규화),matched,
펀드,KRZ50261147B,한국투자미국S&P500동일가중모레드림증권자투자신탁UH[주식]C-Re,—,2025-03-24,∞,Y,미매칭,존재,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-Re),일치(정규화),K55101EG5633,EG563,한국투자미국S&P500동일가중모레드림증권자투자신탁UH(주식)(C-Re),일치(정규화),matched,
펀드,KRZ501242719,우리KOSPI200인덱스증권자투자신탁1호(주식)C-Pe,—,2025-08-08,∞,Y,미매칭,존재,우리KOSPI200인덱스증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),K55107BW4716,BW471,우리KOSPI200인덱스증권자투자신탁1호(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50251061C,NH-Amundi글로벌우주항공증권자투자신탁(H)[주식]C-P2e,—,2025-08-20,∞,Y,미매칭,존재,NH-Amundi 글로벌 우주항공 증권자투자신탁(H)[주식] Class C-P2e(퇴직연금),일치(정규화),K55232DI0791,DI079,NH-Amundi 글로벌 우주항공 증권자투자신탁(H)[주식] Class C-P2e(퇴직연금),일치(정규화),matched,
펀드,KRZ50251064C,NH-Amundi글로벌우주항공증권자투자신탁(UH)[주식]C-P2e,—,2025-08-20,∞,Y,미매칭,존재,NH-Amundi 글로벌 우주항공 증권자투자신탁(UH)[주식] Class C-P2e(퇴직연금),일치(정규화),K55232DI0965,DI096,NH-Amundi 글로벌 우주항공 증권자투자신탁(UH)[주식] Class C-P2e(퇴직연금),일치(정규화),matched,
펀드,KRZ50205506C,KB스타코스닥150인덱스증권자투자신탁(주식-파생형)C-퇴직e,—,2026-04-20,∞,Y,미매칭,존재,KB스타 코스닥150 인덱스 증권 자투자신탁(주식-파생형) C-퇴직e 클래스,일치(정규화),K55223CN7403,CN740,KB스타 코스닥150 인덱스 증권 자투자신탁(주식-파생형) C-퇴직e 클래스,일치(정규화),matched,
펀드,KRZ50243615B,우리포커스증권자투자신탁2호(주식)ClassC-Pe,—,2020-12-01,∞,Y,미매칭,존재,우리포커스증권자투자신탁2호(주식)ClassC-Pe,일치(정규화),K55107DB6490,DB649,우리포커스증권자투자신탁2호(주식)ClassC-Pe,일치(정규화),matched,
펀드,KRZ50212416C,미래에셋전략배분적격TDF2030혼합자산자투자신탁C-P2e,—,2017-10-26,∞,Y,미매칭,존재,미래에셋전략배분적격TDF2030혼합자산자투자신탁 종류C-P2e,일치(정규화),K55301BU6113,BU611,미래에셋전략배분적격TDF2030혼합자산자투자신탁종류C-P2e,일치(정규화),matched,
펀드,KRZ50212417B,미래에셋전략배분적격TDF2035혼합자산자투자신탁C-P2e,—,2017-10-26,∞,Y,미매칭,존재,미래에셋전략배분적격TDF2035혼합자산자투자신탁 종류C-P2e,일치(정규화),K55301BU6139,BU613,미래에셋전략배분적격TDF2035혼합자산자투자신탁종류C-P2e,일치(정규화),matched,
펀드,KRZ50212418B,미래에셋전략배분적격TDF2040혼합자산자투자신탁C-P2e,—,2017-10-26,∞,Y,미매칭,존재,미래에셋전략배분적격TDF2040혼합자산자투자신탁 종류C-P2e,일치(정규화),K55301BU6253,BU625,미래에셋전략배분적격TDF2040혼합자산자투자신탁종류C-P2e,일치(정규화),matched,
펀드,KRZ50212420B,미래에셋전략배분적격TDF2045혼합자산자투자신탁C-P2e,—,2017-10-26,∞,Y,미매칭,존재,미래에셋전략배분적격TDF2045혼합자산자투자신탁 종류C-P2e,일치(정규화),K55301BU5479,BU547,미래에셋전략배분적격TDF2045혼합자산자투자신탁종류C-P2e,일치(정규화),matched,
펀드,KRZ502162739,KB온국민적격TDF2030증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2017-11-17,∞,Y,미매칭,존재,KB 온국민 적격TDF 2030 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223BT1096,BT109,KB 온국민 적격TDF 2030 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ502162759,KB온국민적격TDF2035증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2017-11-17,∞,Y,미매칭,존재,KB 온국민 적격TDF 2035 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223BT1278,BT127,KB 온국민 적격TDF 2035 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ502162799,KB온국민적격TDF2040증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2017-11-17,∞,Y,미매칭,존재,KB 온국민 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223BT1450,BT145,KB 온국민 적격TDF 2040 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ502162809,KB온국민적격TDF2045증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2017-11-17,∞,Y,미매칭,존재,KB 온국민 적격TDF 2045 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223BT1757,BT175,KB 온국민 적격TDF 2045 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ502162819,KB온국민적격TDF2050증권자투자신탁(주식혼합-재간접형)(H)C-퇴직e,—,2017-11-17,∞,Y,미매칭,존재,KB 온국민 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),K55223BT1922,BT192,KB 온국민 적격TDF 2050 증권 자투자신탁(주식혼합-재간접형)(H) C-퇴직e,일치(정규화),matched,
펀드,KRZ50191336C,유경PSG좋은생각자산배분형증권투자신탁(주식혼합형)C-Pe2,—,2017-12-07,∞,Y,미매칭,존재,유경PSG 좋은생각자산배분형증권투자신탁(주식혼합형) Class C-Pe2,일치(정규화),K55305BX1299,BX129,유경PSG좋은생각자산배분형증권투자신탁(주식혼합형) Class C-Pe2,일치(정규화),matched,
펀드,KRZ501937282,미래에셋퇴직연금배당커버드콜액티브증권자투자신탁1호(주식혼합)C-P2e,—,2018-03-29,∞,Y,미매칭,존재,미래에셋퇴직연금배당커버드콜액티브증권자투자신탁1호(주식혼합) 종류C-P2e,일치(정규화),KR5301AW7864,AW786,미래에셋퇴직연금배당커버드콜액티브증권자투자신탁1호(주식혼합)종류C-P2e,일치(정규화),matched,
펀드,KRZ50204838E,삼성글로벌액티브적격TDF2030증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),—,2018-04-25,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2030 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105BU1161,BU116,삼성 글로벌액티브 적격TDF 2030 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50204837E,삼성글로벌액티브적격TDF2035증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),—,2018-04-25,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2035 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105BT9936,BT993,삼성 글로벌액티브 적격TDF 2035 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50204833E,삼성글로벌액티브적격TDF2040증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),—,2018-04-25,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2040 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105BT9928,BT992,삼성 글로벌액티브 적격TDF 2040 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
펀드,KRZ50204832E,삼성글로벌액티브적격TDF2045증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),—,2018-04-26,∞,Y,미매칭,존재,삼성 글로벌액티브 적격TDF 2045 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),K55105BT9910,BT991,삼성 글로벌액티브 적격TDF 2045 증권투자신탁H[주식혼합-재간접형]_Cpe(퇴직연금),일치(정규화),matched,
